0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 14.06 18.62 4.64 349.24 342.81 338.49 333.45 327.64 308.14 216.73 189.51 181.56 178.18 174.88 169.84 166.46 167.94 176.45 187.65 194.3 194.38 176.32 164.31 172.59 181.62 190.96 203.09 214.41 209.25 206.55 206.04 199.16 187.7 181.64 184.08 192.66 199.69 198.57 195.28 192.26 190.97 190.83 190.4 193.63 200.93 203.63 193.3 185.28 183.3 186.43 191.61 183.71 116.97 47.64 44.03 34.51 27.32 27.22 27.18 24.5 28.2 35.27 37.73 35.96 36.46 36.29 32.68 30.59 31.98 35.29 35.8 32.61 35.99 47.36 56.16 67.05 69.28 53.13 37.21 34.36 33.91 35.99 45.78 55.89 66.33 75.91 74.38 71.47 67.96 54.43 46.98 43.48 35.29 22.92 15.78 16.49 26.09 27 21.92 18.28 16.53 21.9 32.21 32.66 32.01 27 16.34 5.22 258.42 239.51 323.68 325.66 301.42 297.79 283.33 273.84 272.34 282.99 283.21 268.9 264.2 264.49 270.24 291.68 322.11 347.8 3.68 10.88 7.58 358.8 356.53 358.93 3.1 11.72 19.86 30.08 37.41 193.45 188.23 180.78 173.74 171.85 177.32 184.73 189.05 190.66 0 0
0 0 5.81 10.56 359.65 351.44 349.21 349.4 346.46 333.19 303.6 187.82 171.28 167.72 167.84 169.94 169.06 167.3 168.1 174.93 183.27 183.96 175.82 156.7 142.39 146.51 155.77 156.95 152.53 144.98 169.33 183.57 179.52 164.42 155.98 152.33 154.51 163.53 173.7 179.27 184.16 186.64 189.27 195.15 201.88 202.76 196.76 183.85 170.5 168.06 174.07 183.82 199.36 205.01 229.77 317.09 349.77 6.49 14.94 20.22 23.72 24.31 28.54 32.44 30.08 27.95 33.56 37.79 34.54 33.72 36.78 40.77 40.56 37.22 40.72 54.25 62.25 60.99 48.73 29.82 22.91 25.79 28.26 33.49 43.88 52.49 60.88 64.09 52.69 44.22 31.2 17.37 23 23.76 14.26 7.23 9.37 18.27 34.27 33.98 24.84 21.13 23.77 33.35 43.38 43.82 37.58 27.27 18.55 18.37 17.34 230.75 298.52 348.5 333.91 314.79 298.84 292.34 286.88 291.29 288.4 260.12 255.38 267.59 269.19 272.98 292.51 324.04 338.66 338.98 341.19 344.88 348.16 354.64 0.32 10.34 24.22 29.97 18.54 192.62 184.86 176.81 171.34 168.69 172.9 182.53 188.5 190.89 0 0
0 0 356.41 358.87 356.94 358.71 2.12 2.73 355.01 326.58 272.93 195.52 172.04 163.28 156.14 159.36 166.51 171.37 173.98 174.06 174.44 173.73 169.09 161.81 149.56 139.27 140.58 138.78 135.34 123.65 136.9 160.63 163.76 155.59 148.49 144.15 141.71 140.15 147.98 158.73 168.3 178.99 190.73 201.88 205.33 202.34 195.17 187.5 175.11 162.31 162.53 174.86 192.02 194.49 225.41 295.04 329.08 351.59 8.15 18.21 26.02 30.9 33.77 31.72 27.28 29.65 41.86 47.55 41.31 37.65 36.06 34.71 35.04 36.84 42.89 54.22 60.18 50.59 35.69 23.85 18.54 20.2 24.66 33.59 42.13 45.58 46.83 38.73 26.39 17.44 1.36 350.73 353.2 357.7 358.24 359.49 7.74 24.49 38.63 25.63 13.34 14.87 24.58 38.3 42.81 38.13 23.62 11.06 6.25 9.47 18.02 352.93 265.58 348.24 343.35 321.2 304.96 301.4 297.19 289.83 279.18 261.29 263.14 274.97 270.16 262.45 275.44 297.49 318.46 326.01 332.84 345.25 352.75 356.45 358.18 1.33 9.63 16.68 27.18 152.79 179.19 175.77 170.83 167.54 169.71 178.14 182.32 181.08 0 0
0 0 343.81 349.05 356.46 4.03 6.09 1.18 354.29 344.99 265.91 190.01 176.54 166.09 152.68 150.12 156.44 163.05 165.72 163 164.31 169.33 172.78 174.9 170.21 156.03 147.21 143.03 137.99 120.16 127.61 144.48 151.92 155.34 153.47 150.51 149.49 145.46 149.18 160.08 169.42 181.67 194.89 202.04 202.54 202.74 199.28 193.45 185.64 179.29 180.33 195.83 195.62 193.73 224.5 296.32 343.24 9.95 20.7 26.79 32.67 35.36 34.12 32.68 33.82 39.76 50.56 53.19 44.56 38.58 34.86 33.42 36.35 38.73 41.8 48.87 53.31 45.54 35.24 29.9 29.2 30.79 29.65 29.86 26.15 15.16 1.01 348.75 343.13 341.58 338.67 330.34 325.98 335.46 347.25 356.65 7.5 21.26 24.35 13.7 9.6 13.81 23.57 32.81 32.14 27.07 10.23 0.5 0.74 10.8 27.43 34.27 29.24 359.02 2.66 359.94 339.45 323.91 314.36 297.27 276 265.98 268.86 274.55 267.91 259.14 275.23 290.71 308.26 323.43 329.36 338.72 346.26 350.81 352.98 351.82 348.49 352.49 18.68 127.56 161.65 168.9 167.9 165.52 166.82 171.76 175.99 179.41 0 0
0 0 330.28 337.99 351.45 3.42 3.38 358.02 353.48 352.87 284.21 192.44 185.02 178.64 167.32 158.89 158.1 160.61 161.92 160.41 163.6 172.76 181.96 189.02 185.46 175.32 167.45 164.85 160.78 141.6 138.15 142.63 146.76 155.37 159.02 158.64 158.72 155.55 155.03 162.77 171.31 182.7 193.22 198.22 200.91 205.28 202.91 195.59 191.58 193.98 204.72 217.64 201.94 199.86 212.37 162.92 66.89 52.07 40.68 38.81 39.15 34.76 30.75 32.19 37.2 43.78 50.93 51.64 43.39 36.81 34.92 37.08 40.48 39.82 40.88 45.18 44.54 40.24 34.61 29.23 31.08 34.74 26.34 16.9 3.06 348.32 333.43 323.4 317.37 318.35 322.23 320.32 318.92 323.88 335.97 349.61 358.88 1.39 1.68 3.37 6.18 9.98 15.39 15.77 13.47 9.16 359.84 357.44 2.96 15.8 25.14 31.62 15.84 0.76 12.18 16.92 4.89 350.31 338.6 320.15 289.21 269.68 268.09 271.85 266.98 258.4 275.21 290.5 304.08 322.31 328.82 333.41 339.57 346.8 352.11 354.12 348.16 338.73 325.65 151.01 158.4 168.56 169.48 168.06 169.43 170.47 173.55 178.81 0 0
0 0 320.44 327.9 338.06 354.81 0.72 1.11 0.1 341.17 270.73 203.87 195.36 193.47 190.17 185.38 180.83 176.93 174.02 173.59 178.3 183.04 190.34 192.63 185.22 181.39 185.03 187.63 181.92 168.74 158.29 153.72 150.8 153.66 156.13 153.06 150.49 147.13 143.78 147.53 155.21 166.12 181.54 196.93 203.63 207.71 201.82 192.49 189.06 192.76 204.37 210.61 203.46 205.7 203.29 162.48 106.39 65.75 43.82 48.76 42.6 30.69 25.98 25.57 29.24 37.4 44.7 45.16 37.81 33.93 36.9 40.11 40.85 40.33 45.12 43.01 34.33 31.46 23 13.2 16.07 21.91 12.61 4.19 354.2 345.97 335.99 324.94 314.49 312.72 312.18 315.59 321.54 320.52 324.45 332.63 340.49 343.03 348.5 355.05 357.76 0.06 2.58 2.29 356.87 349.31 352.05 0.45 10.99 14.84 7.55 358.83 346.75 341.6 350.31 359.22 0.4 358.48 353.26 344.33 322.14 280.52 269.87 273.07 270.23 262.32 272.89 288.64 304.6 320.22 327.34 333.23 341.78 352.19 0.55 7.95 6.39 359.14 234 177.94 174.86 177.57 177.32 177.6 177.57 176.1 177.01 174.17 0 0
0 0 317.85 327.16 327.87 336.09 348.97 349.86 341.06 336.5 245.19 192.16 190.77 195.56 196.85 191.25 182.81 176.63 174.9 176.46 180.42 183.27 185.08 181.86 179.91 181.8 184.99 181.32 174.76 168.04 163.57 161.8 161.16 159.72 159.04 156.02 151.27 148.2 149.04 155.74 168.25 180.27 189.89 197.69 201.77 204.79 201.65 200.75 206.68 213.2 219.02 214.56 204.81 197.19 186.88 171.13 138.79 67.84 45.81 53.31 31.94 20.29 21.5 24.53 29.85 38.08 44.93 46.77 43.21 42.38 43.25 40.25 36.52 33.71 39.2 30.65 17.43 5.9 353.49 351.49 347.4 337.96 338.39 337.56 336.32 335.51 331.56 326.34 316.26 313.83 309.49 311.99 325.48 324.91 320.85 318.45 320.91 322.04 324.29 331.13 337.56 345.09 351.86 355.57 352.67 347.21 350.14 359.93 7.46 6.49 0.51 354.88 4.32 8.05 2 357.96 358.86 3.03 10.12 18.06 31.06 49.64 26.44 321.51 292.17 272.57 272.23 292.26 313.21 323.92 331.63 342.28 354.54 2.44 4.85 5.02 8.16 8.39 305.27 190.26 182.46 178.83 179.72 180.55 176.36 172.67 172.94 170.22 0 0
0 0 316.44 328.38 326.85 327.24 340.49 342.01 329.14 334.92 185.7 180.28 182.3 189.12 189.8 182.97 174.87 170.14 170.75 172.89 173.41 174.21 168.54 166.44 171.67 174.59 170.36 164.23 159.75 157.93 158.42 160.75 166.52 167.33 165.22 164.56 161.8 159.08 166.41 190.03 208.69 215.28 212.55 206.79 204.76 205.02 206.22 211.87 220.42 225.22 221.62 213.74 204.45 193.22 186.67 186.8 184.25 102.65 47.02 40.5 18.96 16.54 24.22 30.59 36.16 42.23 47.04 48.7 47.67 45.89 40.61 32.25 25.58 19.31 15.19 6.1 359.35 347.4 335.42 333.74 330.08 322.66 319.82 319.56 325.76 329.92 328.54 328.65 322.83 318.71 316.17 314.81 328.84 334.08 327.81 318.68 314.08 313.84 314.41 314.72 316.47 323.9 334.33 341.39 345.08 345.45 347.4 352.84 356.74 358.86 0.55 4.46 27.14 26.83 16.04 6.6 3.9 8.36 24.25 41 57.5 66.23 56.51 34.91 5.07 316.05 287.38 304.03 319.84 329.1 341.67 2.75 11.16 7.93 1.22 351.48 353.17 1.39 344.91 196.27 183.14 177.4 179.69 180.99 176.23 172.6 173.12 172.82 0 0
