705.82 690.64 674.25 680.8 687.95 695.11 677.22 658.05 643.77 625.78 607.88 606.85 590.69 585.06 577.08 565.48 558.75 552.58 542.44 542.31 545.26 540.04 525.82 522.01 509.46 485.89 460.03 445.52 442.51 427.28 420.95 417.28 407.05 401.25 387.66 381.47 385.89 389.8 392.64 396.86 403.14 410.3 417.11 416.06 407.94 405.72 406.72 410.74 414.95 419.4 423.62 430.78 437.93 445.09 452.25 459.41 466.56 473.72 480.88 488.03 495.19 502.35 509.51 516.66 523.82 530.98 538.14 545.29 552.45 559.61 566.77 573.92 581.08 588.24 595.4 602.55 609.71 616.87 624.03 631.18 638.34 645.5 652.65 656.27 663.05 664.45 668.67 674.53 681.69 688.85 696.01 703.16 710.32 717.48 724.63 717.88 716.86 718.28 719.31 722.55
679.96 664.78 664.82 670.11 677.27 682.99 659.99 635.16 621.51 607.95 594.92 582.98 578.13 568.82 556.06 546.12 537.44 528.13 524.96 524.63 525.58 514.88 509.25 503.21 492.43 467.4 450.48 436.3 422.91 413.19 404.19 395.18 386.76 375.39 370.35 365.66 366.45 369.29 375.57 382.73 389.89 397.04 397.69 394.14 388.3 383.37 387.39 392.5 396.05 403.21 410.37 417.52 424.68 431.84 439 446.15 453.31 460.47 467.63 474.78 481.94 489.1 496.25 503.41 510.57 517.73 524.88 532.04 539.2 546.36 553.51 560.67 567.83 574.99 582.14 589.3 596.46 603.62 610.77 617.93 625.09 632.25 636.91 639.7 641.1 646.97 654.12 661.28 668.44 675.6 682.75 689.91 697.07 704.23 711.38 708.76 708.19 708.25 709.22 709.97
664.93 654.55 655.09 659.58 667.53 665.82 639.25 618.22 601.31 591.46 580.37 569.14 564.41 554.52 539.76 527.36 518.28 508.35 507.88 508.42 506.23 497.24 491.99 488.1 485.68 464.2 444.99 426.3 411.85 397.68 385.7 375.52 365.6 356.55 352.14 352 349.82 353.01 357.19 361.74 373.8 384.04 382.57 376.26 370.38 365.61 366.9 372.01 377.69 388.19 400.27 412.07 419.22 426.38 433.54 440.7 447.85 455.01 462.17 469.33 476.48 483.64 490.8 497.96 505.11 512.27 519.43 526.59 533.74 540.9 548.06 555.21 562.37 569.53 576.69 583.84 591 598.16 605.32 611.89 617.94 623.11 627.54 631.76 636.34 642.26 649.96 655.82 662.98 670.14 677.3 684.45 691.61 698.77 702.23 703.25 704 704.84 705.82 707.15
658.01 645.93 646.26 648.13 655.84 652.22 625.9 604.97 583.38 573.21 563.75 554.28 547.87 538.47 523.8 510.67 499.83 492.07 491.42 490.09 485.35 479.79 475.55 473.3 468.29 459.22 438.28 417.84 399.52 383.42 368.37 356.76 346.99 338.37 335.48 333.71 331.46 332.95 338.32 343.34 351.3 363.55 368.53 361.25 352.6 348.57 348.09 351.49 357.81 371.78 383.86 395.05 405.26 414.29 425.9 438.95 449.99 456.95 462.68 469.13 475.91 483.08 492.25 504.99 510.89 515.33 522.56 530.91 536.86 544 548.43 556.03 565.86 574.17 574.45 579.75 585.57 594.41 604.15 609.34 616.24 621.05 625.35 629.79 633.92 638.88 647.36 662.72 670.14 677.3 681.28 688.94 691.2 696.26 699.85 700.77 701.57 702.88 704.23 705.85
650.42 636.85 637.14 637.72 644.43 642.12 615.56 591.97 572.63 558.31 548.47 540.77 531.07 520.34 507.17 494.72 484.32 478.93 475.31 471.59 465.85 462.22 460.05 456.22 449.65 444.3 431.08 408.63 386.43 368.8 352.89 340.21 330.94 321.25 317.38 315.13 313.7 315.48 317.72 322.61 330.94 343.43 354.89 346.2 335.71 331.17 331.05 332.86 341.92 353.88 364.96 373.32 384.71 393.85 404.82 417.23 436.56 457.74 462.33 469.04 476.53 484.41 493.8 511.51 515.63 518.65 524.6 532.65 540.03 546.89 548.75 556.26 568.9 574.66 577.93 579.12 583.56 591.75 600.39 606.84 617.87 623.27 627.98 632.51 636.67 641.43 647 668.79 680.65 686.9 686.09 691.95 692.61 695.85 698.86 699.66 700.4 701.87 703.43 705.38
644.08 632.37 629.97 630.46 635.33 633.16 606.53 580.12 561.42 545.74 535.78 526.53 514.32 501.36 490.05 478.62 469.7 464.26 458.01 452.7 448.74 446.18 444.93 438.33 431.49 424.71 421.1 397.1 373.28 353.35 339.86 325.64 316.06 308.56 302.74 299.68 297.22 296.36 299.71 306.3 311.56 321.92 339.72 333.3 320.71 314.75 311.71 315.17 326.77 333.97 348.94 355.04 364.67 380.63 398.61 412.58 430.43 450.61 469.45 474 481.79 489.23 499.38 517.87 520.71 523.14 527.77 537.81 543.84 549.27 552.11 558.54 572.93 580.63 579.89 582.77 584.45 590.48 600.02 609.3 615.2 624.34 628.66 633.91 639.41 644.33 650.43 672.03 690.53 696.28 690.71 694.92 697.71 697.23 698.88 699.57 700.22 701.44 702.98 704.7
637.98 634.53 630.08 627.58 626.17 621.75 595.67 569.88 551.85 534.08 523.93 512.64 496.97 481.78 472.61 462.09 454.04 446.72 440.44 434.98 431.64 430.99 427.99 420.64 412.31 407.66 405.03 384.14 360.84 341.88 325.85 312.43 302.76 295.76 289.1 285.8 284.22 283.9 283.77 286.95 296.78 305.85 324.47 322.03 311.69 299.22 291.89 301.07 309.79 318.45 333.33 347.6 360.26 375.99 392.64 411.78 432.43 454.58 479.29 505.43 519.38 519.3 525.68 528.32 530.87 532.79 533.42 544.71 548.62 552.7 556.47 564.74 577.15 581.71 582.82 584.86 587.73 591.81 600.97 609.27 617.44 620.38 626.49 633.47 637.93 642.83 649.1 662.82 679.74 694.62 694.92 698.31 700.93 701.44 701.09 701.08 701.17 701.74 702.9 704.22
631.59 626.71 631.97 629.63 627.27 612.3 586.25 559.82 541.97 525.47 512.8 499.23 481.63 465.61 455.43 445.55 437.45 429.36 422.8 418.68 415.89 415.17 409.79 402.23 392.72 386.79 382.01 373.68 350.03 328.34 312.61 299.22 288.9 281.32 275.06 274.52 274.77 273.73 273.72 277.01 281.8 292.92 301.92 302.62 286.5 284.65 283.59 289.85 299.37 312.08 326.85 342.32 358.94 375.87 395.01 415.64 439.54 456.07 465.26 479.47 496.76 505.72 513.48 529.16 543.82 546.44 550.6 559.26 557.14 556.85 562.49 570.16 579.54 583.96 587.54 587.71 589.93 593.72 601.18 608.23 615.49 622.88 625.7 631.91 638.54 643.44 648.28 656.73 667.43 679.26 699.83 701.91 703.6 705.61 705.82 704.31 703.52 703.39 704.04 704.83
627.13 623.09 625.2 627.47 621.22 602.79 575.16 550.76 532.91 516.66 502.46 487.11 469.1 453.5 440.97 429.77 420.76 412.2 405.54 401.82 401.06 398.31 390.7 381.57 370.45 362.22 358.54 352.72 336.73 314.6 297.6 284.01 274.24 267.16 261.47 262.32 263.65 266.14 266.71 266.94 267.96 275.66 284.45 293.18 275.94 276.07 276.14 281.29 291.34 304.88 322.72 341.12 358.91 379.94 396.09 406.94 420.63 434.05 446.28 460.8 475.82 486.62 499.48 515.09 536.63 554.97 573.15 578.12 569.21 564.77 573.63 577.34 578.99 586.85 589.85 591.47 592.81 596.46 601.97 607.06 613.28 619.72 627.19 634.23 639.28 647.91 657.92 655.24 660.12 670.48 701.39 708.25 707.62 708.27 709.68 709.33 708.21 707.4 707.76 708.5
632.12 623.81 618.99 619.85 613.9 588.63 560.09 539.51 521.18 507.3 492.51 474.88 457.27 442.43 428.66 415.55 404.5 395.5 389 386.29 384.41 382.21 371.27 359.22 346.28 336.85 332.86 330.26 320.83 300.02 281.84 268.25 259.57 252.92 248.16 248.2 251.08 251.94 252.27 253.74 255.46 262.21 268.69 277.99 265.98 264.81 268.55 272.77 282.26 298.72 318.15 338.34 353.27 366.17 378.26 389.51 401.34 414.8 429.83 445.33 459.97 472.6 485.81 503.22 523.9 543.55 560.61 576.77 576.56 572.17 579.55 583.3 582.38 585.56 592.5 595.74 596.93 598.92 603.02 606.98 611.94 617.46 626.29 635.64 642.59 656.79 670.35 661.95 666.48 670.3 702.38 712.63 710.94 712.47 713.19 712.75 713.47 713.88 714.54 714.25
