3918.99 3847.8 3776.62 3705.44 3634.26 3563.07 3491.89 3420.71 3349.53 3278.34 3207.16 3135.98 3064.8 3004.79 2955.95 2907.12 2858.28 2809.45 2760.61 2711.77 2662.94 2614.1 2565.27 2516.43 2467.6 2418.76 2399.54 2380.32 2361.1 2341.88 2322.65 2303.43 2284.21 2264.99 2245.76 2226.54 2207.32 2188.1 2180.05 2183.18 2186.3 2189.43 2192.55 2195.68 2198.8 2201.93 2205.05 2208.18 2211.3 2214.43 2217.55 2235.07 2252.59 2270.11 2287.63 2305.15 2322.67 2340.19 2357.71 2375.23 2392.75 2410.27 2427.79 2445.31 2462.83 2480.35 2497.87 2515.39 2532.91 2550.43 2567.95 2585.47 2602.99 2620.5 2638.02 2655.54 2684.24 2712.93 2741.62 2770.32 2799.01 2827.7 2856.4 2885.09 2913.78 2942.48 2971.17 2999.86 3028.56 3057.25 3085.94 3114.64 3143.33 3172.02 3200.72 3229.41 3258.1 3286.8 3315.49 3344.18
3847.8 3762.23 3691.04 3619.86 3548.68 3477.5 3406.31 3335.13 3263.95 3192.77 3121.58 3050.4 2979.22 2908.04 2859.2 2810.37 2761.53 2712.69 2663.86 2615.02 2566.19 2517.35 2468.52 2419.68 2370.85 2322.01 2302.79 2283.57 2264.35 2245.12 2225.9 2206.68 2187.46 2168.24 2149.01 2129.79 2110.57 2091.35 2094.47 2097.6 2100.72 2103.85 2106.97 2110.1 2113.23 2116.35 2119.48 2122.6 2125.73 2128.85 2146.37 2163.89 2181.41 2198.93 2216.45 2233.97 2251.49 2269.01 2286.53 2304.05 2321.57 2339.09 2356.61 2374.13 2391.65 2409.17 2426.68 2444.2 2461.72 2479.24 2496.76 2514.28 2531.8 2549.32 2578.02 2606.71 2635.4 2664.1 2692.79 2721.48 2750.17 2778.87 2807.56 2836.25 2864.95 2893.64 2922.33 2951.03 2979.72 3008.41 3037.11 3065.8 3094.49 3123.19 3151.88 3180.57 3209.27 3237.96 3266.65 3295.35
3776.62 3691.04 3605.47 3534.28 3463.1 3391.92 3320.74 3249.55 3178.37 3107.19 3036.01 2964.82 2893.64 2822.46 2762.45 2713.61 2664.78 2615.94 2567.11 2518.27 2469.44 2420.6 2371.77 2322.93 2274.1 2225.26 2206.04 2186.82 2167.6 2148.37 2129.15 2109.93 2090.71 2071.49 2052.26 2033.04 2013.82 2005.77 2008.9 2012.02 2015.15 2018.27 2021.4 2024.52 2027.65 2030.77 2033.9 2037.02 2040.15 2057.67 2075.19 2092.71 2110.23 2127.75 2145.27 2162.79 2180.31 2197.83 2215.35 2232.86 2250.38 2267.9 2285.42 2302.94 2320.46 2337.98 2355.5 2373.02 2390.54 2408.06 2425.58 2443.1 2471.79 2500.49 2529.18 2557.87 2586.57 2615.26 2643.95 2672.65 2701.34 2730.03 2758.73 2787.42 2816.11 2844.81 2873.5 2902.19 2930.89 2959.58 2988.27 3016.97 3045.66 3074.35 3103.05 3131.74 3160.43 3189.12 3217.82 3246.51
3705.44 3619.86 3534.28 3448.71 3377.52 3306.34 3235.16 3163.98 3092.79 3021.61 2950.43 2879.25 2808.06 2736.88 2665.7 2616.86 2568.03 2519.19 2470.36 2421.52 2372.69 2323.85 2275.02 2226.18 2177.35 2128.51 2109.29 2090.07 2070.85 2051.62 2032.4 2013.18 1993.96 1974.74 1955.51 1936.29 1917.07 1920.19 1923.32 1926.45 1929.57 1932.7 1935.82 1938.95 1942.07 1945.2 1948.32 1951.45 1968.97 1986.49 2004.01 2021.53 2039.05 2056.56 2074.08 2091.6 2109.12 2126.64 2144.16 2161.68 2179.2 2196.72 2214.24 2231.76 2249.28 2266.8 2284.32 2301.84 2319.36 2336.88 2365.57 2394.27 2422.96 2451.65 2480.34 2509.04 2537.73 2566.42 2595.12 2623.81 2652.5 2681.2 2709.89 2738.58 2767.28 2795.97 2824.66 2853.36 2882.05 2910.74 2939.44 2968.13 2996.82 3025.52 3054.21 3082.9 3111.6 3140.29 3168.98 3197.68
3634.26 3548.68 3463.1 3377.52 3291.95 3220.77 3149.58 3078.4 3007.22 2936.04 2864.85 2793.67 2722.49 2651.31 2580.12 2520.11 2471.28 2422.44 2373.61 2324.77 2275.94 2227.1 2178.27 2129.43 2080.6 2031.76 2012.54 1993.32 1974.09 1954.87 1935.65 1916.43 1897.21 1877.98 1858.76 1839.54 1831.49 1834.62 1837.74 1840.87 1843.99 1847.12 1850.24 1853.37 1856.49 1859.62 1862.74 1880.26 1897.78 1915.3 1932.82 1950.34 1967.86 1985.38 2002.9 2020.42 2037.94 2055.46 2072.98 2090.5 2108.02 2125.54 2143.06 2160.58 2178.1 2195.62 2213.14 2230.66 2259.35 2288.04 2316.74 2345.43 2374.12 2402.82 2431.51 2460.2 2488.9 2517.59 2546.28 2574.98 2603.67 2632.36 2661.06 2689.75 2718.44 2747.14 2775.83 2804.52 2833.22 2861.91 2890.6 2919.29 2947.99 2976.68 3005.37 3034.07 3062.76 3091.45 3120.15 3148.84
3563.07 3477.5 3391.92 3306.34 3220.77 3135.19 3064.01 2992.82 2921.64 2850.46 2779.28 2708.09 2636.91 2565.73 2494.55 2423.36 2374.53 2325.69 2276.86 2228.02 2179.19 2130.35 2081.52 2032.68 1983.85 1935.01 1915.79 1896.57 1877.34 1858.12 1838.9 1819.68 1800.46 1781.23 1762.01 1742.79 1745.92 1749.04 1752.17 1755.29 1758.42 1761.54 1764.67 1767.79 1770.92 1774.04 1791.56 1809.08 1826.6 1844.12 1861.64 1879.16 1896.68 1914.2 1931.72 1949.24 1966.76 1984.28 2001.8 2019.32 2036.84 2054.36 2071.88 2089.4 2106.92 2124.44 2153.13 2181.82 2210.51 2239.21 2267.9 2296.59 2325.29 2353.98 2382.67 2411.37 2440.06 2468.75 2497.45 2526.14 2554.83 2583.53 2612.22 2640.91 2669.61 2698.3 2726.99 2755.69 2784.38 2813.07 2841.77 2870.46 2899.15 2927.85 2956.54 2985.23 3013.93 3042.62 3071.31 3100.01
3491.89 3406.31 3320.74 3235.16 3149.58 3064.01 2978.43 2907.25 2836.06 2764.88 2693.7 2622.52 2551.33 2480.15 2408.97 2337.79 2277.78 2228.94 2180.11 2131.27 2082.44 2033.6 1984.77 1935.93 1887.1 1838.26 1819.04 1799.82 1780.59 1761.37 1742.15 1722.93 1703.71 1684.48 1665.26 1657.21 1660.34 1663.46 1666.59 1669.71 1672.84 1675.96 1679.09 1682.22 1685.34 1702.86 1720.38 1737.9 1755.42 1772.94 1790.46 1807.98 1825.5 1843.02 1860.54 1878.06 1895.58 1913.1 1930.62 1948.13 1965.65 1983.17 2000.69 2018.21 2046.91 2075.6 2104.29 2132.99 2161.68 2190.37 2219.07 2247.76 2276.45 2305.15 2333.84 2362.53 2391.23 2419.92 2448.61 2477.31 2506 2534.69 2563.39 2592.08 2620.77 2649.46 2678.16 2706.85 2735.54 2764.24 2792.93 2821.62 2850.32 2879.01 2907.7 2936.4 2965.09 2993.78 3022.48 3051.17
3420.71 3335.13 3249.55 3163.98 3078.4 2992.82 2907.25 2821.67 2750.49 2679.3 2608.12 2536.94 2465.76 2394.57 2323.39 2252.21 2181.03 2132.19 2083.36 2034.52 1985.69 1936.85 1888.02 1839.18 1790.34 1741.51 1722.29 1703.07 1683.84 1664.62 1645.4 1626.18 1606.96 1587.73 1568.51 1571.64 1574.76 1577.89 1581.01 1584.14 1587.26 1590.39 1593.51 1596.64 1614.16 1631.68 1649.2 1666.72 1684.24 1701.76 1719.28 1736.8 1754.32 1771.83 1789.35 1806.87 1824.39 1841.91 1859.43 1876.95 1894.47 1911.99 1940.68 1969.38 1998.07 2026.76 2055.46 2084.15 2112.84 2141.54 2170.23 2198.92 2227.62 2256.31 2285 2313.7 2342.39 2371.08 2399.78 2428.47 2457.16 2485.86 2514.55 2543.24 2571.94 2600.63 2629.32 2658.02 2686.71 2715.4 2744.1 2772.79 2801.48 2830.18 2858.87 2887.56 2916.26 2944.95 2973.64 3002.33
3349.53 3263.95 3178.37 3092.79 3007.22 2921.64 2836.06 2750.49 2664.91 2593.73 2522.55 2451.36 2380.18 2309 2237.81 2166.63 2095.45 2035.44 1986.61 1937.77 1888.94 1840.1 1791.26 1742.43 1693.59 1644.76 1625.54 1606.31 1587.09 1567.87 1548.65 1529.43 1510.2 1490.98 1482.93 1486.06 1489.18 1492.31 1495.44 1498.56 1501.69 1504.81 1507.94 1525.46 1542.98 1560.5 1578.01 1595.53 1613.05 1630.57 1648.09 1665.61 1683.13 1700.65 1718.17 1735.69 1753.21 1770.73 1788.25 1805.77 1834.46 1863.16 1891.85 1920.54 1949.24 1977.93 2006.62 2035.32 2064.01 2092.7 2121.4 2150.09 2178.78 2207.48 2236.17 2264.86 2293.56 2322.25 2350.94 2379.63 2408.33 2437.02 2465.71 2494.41 2523.1 2551.79 2580.49 2609.18 2637.87 2666.57 2695.26 2723.95 2752.65 2781.34 2810.03 2838.73 2867.42 2896.11 2924.81 2953.5
3278.34 3192.77 3107.19 3021.61 2936.04 2850.46 2764.88 2679.3 2593.73 2508.15 2436.97 2365.79 2294.6 2223.42 2152.24 2081.06 2009.87 1938.69 1889.86 1841.02 1792.18 1743.35 1694.51 1645.68 1596.84 1548.01 1528.79 1509.56 1490.34 1471.12 1451.9 1432.68 1413.45 1394.23 1397.36 1400.48 1403.61 1406.73 1409.86 1412.98 1416.11 1419.23 1436.75 1454.27 1471.79 1489.31 1506.83 1524.35 1541.87 1559.39 1576.91 1594.43 1611.95 1629.47 1646.99 1664.51 1682.03 1699.55 1728.24 1756.93 1785.63 1814.32 1843.01 1871.71 1900.4 1929.09 1957.79 1986.48 2015.17 2043.87 2072.56 2101.25 2129.95 2158.64 2187.33 2216.03 2244.72 2273.41 2302.11 2330.8 2359.49 2388.19 2416.88 2445.57 2474.27 2502.96 2531.65 2560.35 2589.04 2617.73 2646.43 2675.12 2703.81 2732.5 2761.2 2789.89 2818.58 2847.28 2875.97 2904.66
