965.1456292258792 950.6552679335011 937.8694378270521 922.4402290223669 903.8492331329684 891.6859201733712 875.4087690109836 855.8771453718215 836.2747312796718 821.9195587007055 812.9672573969045 799.4730126913573 783.3590202553984 767.7221453918044 747.8822787921675 731.7108078829151 715.5623988965625 700.4998988032363 688.5188070951858 676.8849533500517 655.625356167379 632.6246413901929 616.6944450830903 611.6034293213529 597.109715380011 591.6642383350447 589.688899085636 585.0028172335743 581.8145094149983 575.0236832392318 559.1648677374757 535.1603369188337 511.7376152286746 492.7380167520156 473.2853558420594 465.112986447292 453.0267616540609 446.1483266417035 449.50074584817935 445.6709095823606 418.5863105729259 391.50171156349126 364.4171125540566 337.3325135446219 310.24791453518725 305.8887706675372 308.0921112203688 297.8149995021382 292.7330468425397 291.32699336765313 298.8216222842915 304.0565157486821 308.47107630232694 307.5250819241025 311.56939687062334 315.98395742426817 323.47858634090653 330.9732152575449 338.46784417418326 345.9624730908216 353.45710200746 355.71306652274546 359.7941154660132 361.7892546243534 366.20381517799825 370.64978125538477 378.14441017202313 385.6390390886615 393.13366800529985 400.6282969219382 408.1229258385766 415.61755475521494 423.1121836718533 413.08521750593343 408.1891578594394 404.66892192271126 396.077342381537 384.76957974858374 379.6108956098878 376.9775034030755 377.0626276802755 381.2980925787807 378.7583261689326 375.02959568740926 374.52561851799163 372.53459164847555 375.11605438093477 381.008898883766 383.1600619429322 387.57462249657704 393.51841732653776 394.95011331234116 394.75343990382936 394.8048571946016 396.980299485076 401.3948600387208 408.5698926723207 413.9002977185254 419.6845326133077 426.53780376525924
943.2254365622649 927.4023402965473 910.7848388176175 897.4709060874895 880.7873405734515 867.4236168603064 852.8924797709091 831.3675933851449 816.096817314095 800.4144110849803 788.6693882386506 772.3884136819227 756.2744212459637 741.0465802008981 724.0350315193641 706.7503342914084 690.9212888373163 674.949339398278 661.4342080857512 650.213836340879 634.9345543446593 613.5487060672457 594.7281844615535 584.5188303119182 575.9690799686693 569.9003919104277 563.5658221376717 560.1214989302182 554.7299104055636 547.9390842297971 540.932816782145 515.3601006530645 491.11916129299493 469.82965519423243 456.3781505756538 443.3775536223876 434.08877494671964 431.83185713665233 432.5097160027365 432.09247799515117 406.9305246829824 379.84592567354775 352.7613266641131 325.6767276546784 309.69450297403546 300.4603567381505 289.0458889862383 283.3077043571103 279.298442631288 278.8684069454667 279.6053089460597 284.90563425827247 283.0738751214801 287.11819006800096 294.6128189846393 302.1074479012777 309.60207681791604 317.0967057345544 324.59133465119277 331.1504622811205 332.7862246191441 335.3429086633908 337.33804782173104 341.78401389911755 349.2786428157559 356.7732717323943 364.26790064903264 371.762529565671 379.25715848230936 386.7517873989477 394.2464163155861 401.74104523222445 403.66502817727786 386.00061849649876 382.58877476043193 377.5843229132766 368.9927433721023 357.68498073914907 352.5262966004531 352.61142087765313 356.84688577615833 358.02172131037713 353.8595495412188 350.07441171536925 350.3371685427358 352.68866110596724 356.5576920811436 358.7088551403098 366.0938369626719 369.0672105239154 370.4989065097188 370.302233101207 370.3536503919792 372.5290926824536 379.7041253160535 385.0345303622582 390.81876525704047 397.672036408992 404.2207643151332 411.71539323177154
923.4643325091707 907.1035113321185 890.5611935241 876.0042164491903 860.8908164552809 846.5557849297979 835.6081988637543 820.9814012439405 801.4145846201163 784.0267469551227 766.3486340325916 749.8092254098933 733.4854389718275 716.3093148451068 698.2925480762464 681.4791037945673 667.2010627175823 650.6497280456465 636.4640940898393 625.4988722724462 613.7106221659534 594.9454953111947 578.6514284838861 565.3468624817345 553.7353285198775 544.2934570680566 536.7237271013767 533.1574006040995 528.2582572710963 521.2988148474644 514.2853834031256 498.46012728628466 473.25476955844516 449.98209796062906 436.8890134898073 426.6604163974166 419.67466785183547 418.12441972745995 417.67053381302696 411.6618453957875 399.96817047410724 374.1324651971514 350.1279344573008 333.1713565713168 310.50135193715926 297.37744541172964 289.41446607131377 283.6196166880597 279.2192126902766 276.3483055324014 276.7100394391464 276.4994648295149 280.4118632729138 285.2118236289911 291.9794263546337 296.393986829487 303.88861574612537 310.2390355865732 308.58304554239487 312.27959521187836 316.828748611961 318.1839911459002 323.04911444175553 330.8128345143887 340.52952023377884 350.32248563596187 358.0848501854273 363.29955805261795 369.7976058279662 379.28472251964365 387.6298764343385 383.9431604391644 375.8239066336904 357.5497160916595 353.27455670021317 348.86452797284585 344.21879725426305 341.90681811740023 341.22784623060056 342.9897690852425 345.69202627612316 341.2173021052182 338.5770584316828 341.31189699648144 341.6658598826539 343.04247801616174 344.91396051097274 349.45879215366995 355.2721376099151 357.7603104449819 358.66667430443215 361.5010893117523 364.8463277831038 369.7341338993441 375.3217851634619 379.1833931689214 382.9367466478503 386.4619351787888 391.81216790757657 396.62338255979523
910.8309889939396 892.5966472270082 874.1652143111871 856.8243040755409 842.352118311339 827.1386912247282 814.1698605364173 801.3671373348972 788.9759176382271 768.4359972569318 748.5867260045251 729.3732114188547 711.1217930517187 692.6322289365777 672.0597552164628 656.888945554918 641.7985515295142 627.1164947248592 612.3623844195077 600.1579062071191 594.3794228807458 579.47195814346 562.2994539787554 548.8978813493433 536.4809522551092 526.3082397210258 517.827497472715 510.13050281931106 503.62332550068896 495.70738052538456 488.6770228403433 479.81053232026807 455.5870291592938 432.6153065830444 419.22995737072847 411.3031572918537 405.16156507271927 400.89169836378113 401.40685097296404 391.1130065689443 389.30496112831594 376.18498257132524 354.54249500846254 338.5602703278196 325.0253818592314 305.265741920758 293.58622625034496 283.96119496664033 279.4026937125152 276.1271361862745 275.2744476244108 274.46247886444417 277.8884162159244 285.14304757892023 290.4864330423924 294.91061937178875 301.52731181166104 299.71118271660356 301.28250504976245 303.51493185175303 307.3720654273638 311.2883497213499 316.4624469474123 324.7379596881055 332.90763563076564 336.67091648866796 340.0911123469365 347.78747476604445 358.2018145452165 367.2180228417691 374.9573090030455 368.41225296827383 354.38659198162213 349.44296087587867 345.86132799315465 342.2355700460437 340.25867651275917 339.9048003928001 339.9143833603006 341.21423825435204 340.72876405211935 338.0206396109348 335.46445676933985 337.2017849268671 338.88888042348293 340.7572681726729 343.76255996730214 347.2171389132113 350.60703507563994 353.98017677693554 357.6607103165307 362.2080869795235 365.07317541613276 370.4753779848635 373.76580523889226 378.42458963048904 384.0661592223821 387.5843970950007 391.15864740835934 395.05639689891575
903.0325835885983 881.9738677049951 861.6342776283153 842.0314714221573 823.2831447701644 809.0255277591807 792.3553951089958 778.3042786522614 766.8778007394662 751.1266367469851 733.1549613851607 710.9445739484424 688.8435982722687 668.5329150349061 648.503516815246 630.414143869607 616.4430416264133 603.1912132143106 587.8641386617176 574.3774385985613 567.4095790898017 561.0007967041682 551.8774951726272 534.8005535740165 521.564321120584 509.27808544694295 498.81905447258623 489.1660493681068 481.4240443334059 473.10727160490126 467.04622952647014 459.39623327271283 438.19547052830137 416.51339405931117 403.01690153848443 394.80297935374637 385.88073783940297 385.79919215157366 383.7171360595836 377.6570383734404 374.64103656667214 374.91307179206916 363.0397864987776 347.8464111272367 328.38437718329493 313.4499751536275 305.48699574856744 291.6445924213438 282.610853330368 276.7570417211639 273.3792436285329 272.6123458921842 275.77125270356873 283.03458648947554 290.8331442271204 299.11442902306976 297.19760916355114 295.7303367219365 301.05285669862025 305.5292315376042 310.2343268273859 312.64792545003473 315.4365725331043 319.3994078827583 325.69045838648316 331.91904618962394 338.6225571905999 345.77483479169314 350.10128488679237 357.0668988467322 361.49729290340474 349.84981954203306 342.7303350607833 339.85690578722676 337.784489135599 336.1491033029169 335.77125937306363 336.2548865359329 338.1009152308103 340.3129452532915 335.95786736635694 332.81510416183977 333.9769835626303 335.5213078918133 339.06825165517967 342.46540578688195 346.13813881616613 349.6940030144532 352.87650453428995 355.9852544596741 359.30118194755636 364.0613711263343 371.66160172406506 378.3749590282292 383.68768895416014 388.5047515911063 391.515710172475 395.0013027356873 397.32814446679373 401.2817062007209
891.9345517925994 871.1586581778852 847.4130199816644 824.5189884290382 804.4048403750603 789.9502600290892 772.9360118183124 756.835035705686 741.6221264427132 724.0558914200287 708.8475107024356 690.1004762452142 667.9627036433302 644.989598757553 624.7639499330113 604.4305986892662 590.3578964656161 577.2356690443896 563.3104712190038 548.9640532470072 540.4060449272474 533.9545079093537 528.275437853642 513.2292879760639 498.57251191999654 485.4583158719827 473.8672060757222 463.7250082923649 456.3763127916312 451.8400595003145 447.72782100254096 442.2772677289626 420.71793299120105 402.67928273052786 386.1597106067587 377.0827896026081 370.5984599366179 371.29590408265886 367.8681883347762 363.21008392135997 363.51237099816655 367.91196184410745 371.64671468040166 356.3439615099744 337.94221154340147 327.23954608571285 311.64898328063737 298.50285952958404 292.05912185978866 278.872025354666 272.1905356882623 268.7937158589229 269.31573173737644 274.4779350461952 281.702068812317 290.97774370378033 289.7866557398992 299.5984189924097 303.7533434228932 307.572374681331 311.5815755513771 317.0223176588636 319.73731785832985 321.5354642733969 326.169400688126 334.71640449188146 340.7915794242851 343.56442540011795 350.41913111981 351.26840910698746 336.3857195894144 328.3817283859873 329.6931649955889 329.6015243642907 328.402597879171 328.8048962268472 329.60515327253574 334.7202626774019 334.53893238005463 331.44761181969784 328.6704244096844 328.8401338251649 329.8673798207636 333.0692617947666 336.68508630195817 342.0112298166342 348.00740361168437 351.64371078101647 354.65033496715955 359.2438504722088 362.0378740499867 365.00986626092185 369.5625151933822 374.77092143473925 379.9581958812329 384.842740542151 389.86674409220683 395.51644577110676 401.6341017324143 408.7763351173593
873.8433427156681 851.3104973958139 829.3073563433883 807.2238988525427 786.254183721568 768.5986343185142 755.0526024436488 736.3817280831817 717.4175372496953 700.8311027894451 685.397233982309 670.4724361210463 647.9551671461352 624.6621093808158 601.5627727068606 581.2033063456939 564.08693372737 550.6464417476652 537.1504094752121 523.3441483133766 513.7805139714433 506.9377355955682 503.3055861030816 487.4626178930933 473.1524825175836 459.62545113551323 447.2927902569766 437.4281182133473 430.5276540967101 429.80542948828895 428.0913098821212 429.21954051555 406.8987941026069 389.1825385589134 373.43749474457206 361.86331789587274 357.5627226329616 354.53402832503775 351.73118040389926 350.5394362466839 352.14632593073236 359.16051930405433 366.594013725085 358.55234202039605 344.0298011321763 333.5361879637631 319.1729224447341 307.1113998102383 303.37646644335405 286.2498525787158 272.07709003847077 267.63256514882664 266.669524400567 267.9019763453896 273.56622417690664 280.4254279098199 283.00976501404006 288.36700823767745 293.3518847482147 298.0821745719097 303.94923290722267 312.0709831313947 320.5694741926371 325.12105306672345 327.4488081772619 331.2820476505505 338.0358782642572 345.7050323245853 347.9255227929817 333.65905197950775 324.4676557620626 315.32000797088443 314.06297439343416 313.99101663325104 315.32012809678696 319.63885454216523 324.4340490181747 327.4902999424102 323.32340675751016 323.6268602861796 324.07760103792964 326.53730070930993 330.456013830533 334.3658638628682 339.54582146841875 341.2564052863899 344.70545141308884 350.2249680381945 355.7451695726365 359.15648277983814 361.3188306447987 364.8695064284658 369.9337066835361 374.4216609138612 379.62242848770137 385.48105428823334 390.4197901177174 394.82270021626186 399.8960536339622 405.4036441354819
856.9655518544374 835.0420694581187 812.8750863665144 787.9938613197293 767.5281827690698 749.1830795616445 734.8499690857578 718.9987576143922 702.3537109332952 683.5907091940134 664.3889981942541 646.1530536396791 629.1691845840317 605.9629709050583 582.0658546283097 558.5703442371921 538.7816333983803 524.4234985486166 511.0958414590494 497.18188222775973 487.08209458567836 479.95560064304766 479.44413039609117 463.9759011671486 448.0719808903141 434.501446404162 422.1911311153477 413.1328161795823 407.44153266649363 408.08478873388026 409.4278925047191 412.4892295834709 396.7209688251475 376.88474772031896 360.13330046086844 347.75363902015374 342.16888702530014 337.1918358625544 335.16522775914586 334.5473153588939 336.70126649401334 343.68283484790777 353.0028762383288 359.2200244524505 347.9936434274797 335.89640009884386 324.2005797512774 313.7060652995309 308.958128157566 300.2176991705593 278.44237072394463 266.8093063309889 264.68012807690417 264.9548609950021 267.6402166336446 272.5473658079797 280.6893771930671 280.9713742546529 285.8637833972338 290.5489954120447 296.90194200406887 306.07691321261353 314.4347108037246 321.5015799510527 329.03030917149084 333.2388785195626 338.35472103064734 343.6622952435641 335.7032316479669 324.0678577929666 311.59083509040704 304.20782539362386 296.8570672580764 301.6233108527971 305.5432736251311 310.6234492194975 315.8409943520569 315.4281672754114 315.9776970446521 318.3214792335275 321.2505119378397 324.3792225733916 328.434388780036 333.82659477751724 339.66803143448294 342.4433959550533 346.4903268991959 349.64626361472807 353.493227259584 356.62221097949566 359.3000446987622 363.0744354506238 367.1747952533651 373.1050800765995 378.8073921525698 383.772817430482 388.932383293828 394.481350340939 399.6348735829804 404.7220583296255
839.990160933665 817.0645932851569 795.7598879934567 772.5079324740875 750.6144643111377 730.319986876386 713.2713213883113 698.1098294790261 684.9012363697677 666.9144983736439 645.6518067103364 623.5994800503364 607.2580667929542 587.5966268988673 564.759003586303 539.7449612601538 515.5921991535453 498.38664456979944 485.35435250122964 471.0601669082865 460.38985217118653 456.99252243032004 456.96909103617355 441.4392706411535 424.9521345952073 410.8778376683292 398.651743654591 388.7230597476188 385.7293772965934 388.0147435643431 392.19889238590827 390.25196455407286 381.5995744519481 363.04855373414944 345.3126859373253 332.5389043484596 324.75296976014664 319.1303532209804 318.9010723610537 318.72668002697964 320.8662566747085 329.4381759949018 339.8898706385548 348.33519942349056 351.527665048542 338.97302097446135 329.2769707045079 319.62306397121756 314.6745871617011 309.6670405897588 288.75801948602225 268.21442071988986 264.3983149705159 262.7684550066873 263.4846026272631 267.15673429904405 274.0397377924388 276.7400041614045 281.65788128342524 287.07786414123944 294.19998046383006 300.3348126853634 307.49626938319005 314.2286729913247 322.665186779063 330.91238074553473 337.6915589494463 334.9205173244633 320.1927437026702 311.68693492417896 300.4102997964709 293.7477427589672 290.4629485238208 293.745109925774 297.10764726538594 302.34826110582446 306.80541602656893 310.45133609370407 314.0303949144359 317.54221127003404 320.85476274795457 325.15178278881893 329.06621118218806 334.01107189895504 337.8254017851155 342.52556026377437 347.46240839492236 351.1447861512164 354.9437249123558 357.4203200845459 360.04013004438747 362.10919575724495 365.0092670065356 370.5111158082051 375.6022613644379 380.55789329213377 385.59900221543563 391.33044335815845 398.0166492689634 404.85970363927373
825.2891509238206 800.3925793650254 778.346092198293 756.1962096862362 734.6991012936766 713.6425389811 693.238582719223 675.0485021531927 659.2882748360042 647.7553824798194 626.6065730845729 603.9338733637848 581.7912104556121 565.1405133630285 544.5299650641209 521.4155381082879 497.5912599529263 472.16116992632277 459.5132896204848 445.39483085283473 434.37417502667586 436.6466388205997 434.2999975073972 418.6358853355302 401.4242454293944 387.33649196424074 375.7208237458783 365.8404606905332 368.44883212822805 370.7286748017407 368.26028648064243 367.63513306352024 361.38602511870903 344.6247141168949 327.97904351842027 315.1188104243288 306.81506016159267 303.0121489737702 302.39600624915795 304.21436675313697 308.82603417369654 317.9825647894745 327.29677944621034 334.8175405031866 341.12743154190383 343.88136966717843 335.93884725467655 326.1545548108286 320.3148588549672 314.248576806677 298.1225352374117 278.63695496253627 263.8018260719517 261.6643844813054 261.0245476645444 262.9591047253812 269.75620961940905 275.77755786816135 280.9598260320857 286.98282777368354 291.01258978993496 297.52931246936635 304.53627769539185 311.23404440307644 317.47635480146647 325.260661748413 326.8355392951091 312.553695644389 298.54091504714233 289.5041317313665 288.0870063720816 283.5695742516032 285.02044461997264 289.4607107763972 294.51985593671344 299.70440347288985 305.0806957628924 309.07540842253417 312.7623783045668 316.4678787954987 319.6936466109876 321.7427182847042 324.9489778932886 329.63551502079326 335.01152724165945 340.32180433586444 344.72444367093254 348.65863445728195 349.50294024479194 354.8557409592972 360.6020355574169 363.71424881894154 366.3842101912504 369.10562215013437 372.3307737492899 378.3700966272389 383.9971920845366 390.25303901036966 395.5619827972416 402.67896183527984
810.7834587352108 785.0310153596886 761.4019741454277 737.8303368609945 715.1205361303216 694.9972382436158 673.6026430331649 652.4722112377451 633.4640585687574 621.3243662896932 609.2894603217735 584.0110503977498 562.0915345844243 543.2943324335768 522.6511151594776 503.354191270092 477.3732249838153 453.1482594784317 438.73960628201263 427.87683495543416 423.79759542094047 421.43262772327915 411.8169105726391 396.1366916103943 383.3791629474813 365.63472052482064 354.1032374577859 348.26333065116097 348.0609919553403 344.43131929637565 343.77229974347244 346.11097469456666 340.2592513652818 323.6793686568084 309.8537805233982 296.2981809264173 289.11171069289566 286.9609429662162 288.5324935619714 291.37365266784 296.57664583603724 305.3885334395826 313.82103785737525 321.09140730328687 327.36799417236153 332.95058952627915 336.5322833084662 322.42800632780467 309.60874018464074 295.9607479700356 288.6329483947774 282.1928474483985 269.319928990457 263.3206216560191 259.1659723262476 259.6749805595997 267.348837046056 275.5658302614015 284.3984505588721 288.6695815736246 291.0655892285561 297.7854744858629 303.2775914245018 307.904859759665 315.26230147622516 313.81678089150165 304.4425094955342 288.540378972344 276.33163231231333 272.42053932670666 273.12049141004064 276.7489701796562 281.5797933220919 288.5355380592584 294.4802417428741 300.3592999349032 303.65330028268454 307.99232806866013 311.9553454355749 315.2794452671971 318.25034210802755 321.44126642634467 325.55657628351764 331.7073038855625 335.20387576824766 338.9797432059502 333.89380891111705 334.19230689818136 337.98715751741537 344.04739616074147 349.7105415562239 354.997759495297 359.7716875204572 364.3273057475059 369.5888650468468 375.45743834612637 380.6273911062929 388.249137543346 395.2949354854478 405.1565024078255
798.1594817833553 771.4699513620848 744.8799124008135 719.0193805220074 695.6521679379521 673.8861787266123 653.044936137598 631.0414424222283 610.4815105338886 596.1713040054743 586.9238129001735 567.1025859522831 542.5989448804265 522.12548491958 503.285628251629 483.25821510165196 461.1309624655158 440.18352218012177 422.623191121117 416.46559760519796 409.9074125755744 402.4313157478505 388.0421823558861 374.66536877950443 362.67708996109525 346.1563987778783 333.5928545783044 328.1416498979881 321.35852661745065 318.4202923392639 321.53665869571296 319.6018879233432 315.24297786214856 300.4531762954245 287.7275339532742 276.7973679700804 272.2024186690661 273.2584028326282 275.0735500933606 278.7680986068741 284.7924470177623 293.5562539565044 301.9276110599151 309.2846055599579 315.4322352388733 320.6175052081446 320.8042485758029 310.28046432446655 295.7206255945937 281.9069065062131 269.10072424147063 262.8768260330137 256.28845351612404 250.4904804624529 257.1559769236562 255.29860157932893 264.5593992239004 273.9653608770466 281.53012112559156 296.4323685611271 301.0016697012485 300.24291935789967 303.91116647417704 308.36819172436725 308.25860219513953 291.11008543242696 280.13999236033965 265.2777547021518 258.4686300336582 258.54402511484545 258.93435602314037 264.61990157333986 272.14523690090033 282.1630638305902 290.24592572033026 296.8721891640041 302.7328275696485 307.4383330187476 310.9258099786609 313.38888691213776 313.43534349910266 316.8750925146007 321.33235632859186 326.6088068116965 330.87875951762095 324.70818657775027 325.5174045776887 327.1978468788397 332.1902824585858 337.36240817294686 342.11315709674926 347.28985393182063 352.9612651781575 358.5009371775193 364.2717693527156 369.42521590843063 375.43048884761953 383.18719020435924 391.21941408413255 412.65113132446385
